2.60084, 1.62006, 4.37994, 2.76042, 5.5203
1.34177, 3.49773, 2.50227, 4.3168, 3.32135
1.1091, 1.17119, 4.82881, 1.91587, 5.57349
0.65909, 1.82738, 4.17262, 2.40144, 4.74668
5.05758, 3.23566, 2.76434, 4.82587, 4.35456
4.69381, 2.09726, 3.90274, 3.62922, 5.43471
3.01135, 1.53118, 4.46882, 2.75824, 5.69588
1.71646, 1.66734, 4.33266, 2.59375, 5.25907
5.71478, 2.04649, 3.95351, 3.73687, 5.64389
0, 2.92996, 2.8633, 2.92996, 2.8633
10.042, 2.56025, 3.43975, 4.80101, 5.68051
0.621488, 1.0332, 4.9668, 1.59064, 5.52425
0.834808, 2.91825, 3.08175, 3.56432, 3.72781
0.181578, 3.17707, 2.82293, 3.47839, 3.12424
0.943718, 3.45709, 2.54291, 4.14401, 3.22983
0, 2.78813, 2.90443, 2.78813, 2.90443
0, 1.75013, 3.10494, 1.75013, 3.10494
0.397636, 2.77988, 3.22012, 3.22578, 3.66601
0.852353, 1.02561, 4.97439, 1.67843, 5.62722
0, 1.41268, 2.5043, 1.41268, 2.5043
2.04763, 1.96994, 4.03006, 2.98178, 5.0419
10.9466, 2.5995, 3.4005, 4.93901, 5.74002
0.807128, 3.10251, 2.89749, 3.73778, 3.53275
1.08595, 3.26221, 2.73779, 3.99908, 3.47465
0, 2.17664, 2.92905, 2.17664, 2.92905
0.0498032, 3.18015, 2.81985, 3.33795, 2.97765
0.144804, 1.34048, 4.65952, 1.60956, 4.92859
0.22834, 1.16401, 4.83599, 1.5019, 5.17388
0.202689, 1.33806, 4.66194, 1.65641, 4.98029
0.729541, 1, 5, 1.29812, 5.80042
0, 1.21012, 4.08625, 1.21012, 4.08625
0, 1.70484, 2.96025, 1.70484, 2.96025
4.87285, 2.63029, 3.36971, 4.19119, 4.93062
6.11057, 1.87832, 4.12168, 3.62625, 5.86962
3.37161, 2.25945, 3.74055, 3.55783, 5.03894
0, 1.37392, 2.53961, 1.37392, 2.53961
0, 3.08084, 2.31293, 3.08084, 2.31293
0, 1.27963, 2.81862, 1.27963, 2.81862
2.25652, 1.78349, 4.21651, 2.84568, 5.27871
2.681, 2.13548, 3.86452, 3.29327, 5.02232
0, 1.20776, 2.63123, 1.20776, 2.63123
1.66795, 4, 2, 4.99997, 2.81731
0.565279, 4, 2, 4.55982, 2.50187
1.02923, 4, 2, 4.9912, 2.21623
0.316181, 4, 2, 4.48216, 2.28932
0.479524, 1, 5, 1.01665, 5.69228
0.00471011, 3.32704, 2.67296, 3.37557, 2.72149
0, 1.65253, 3.56676, 1.65253, 3.56676
7.72594, 2.68666, 3.31334, 4.65211, 5.27878
0.208866, 2.11322, 3.88678, 2.43638, 4.20994
0.636218, 2.75371, 3.24629, 3.31772, 3.8103
0.0109683, 3.67549, 2.32451, 3.74955, 2.39856
2.31643, 2.04703, 3.95297, 3.12323, 5.02918
2.3895, 1.12413, 4.87587, 2.21718, 5.96891
3.97152, 1.89871, 4.10129, 3.30788, 5.51046
3.14222, 2.7378, 3.2622, 3.99124, 4.51564
0.00883055, 1.07524, 4.92476, 1.14168, 4.99121
8.13844, 2.31572, 3.68428, 4.33295, 5.70151
7.28564, 2.58447, 3.41553, 4.49309, 5.32415
7.57765, 2.97125, 3.02875, 4.91774, 4.97524
10.3415, 2.33954, 3.66046, 4.61347, 5.93438
1.37209, 2.83924, 3.16076, 3.66752, 3.98903
0.476209, 1.16791, 4.83209, 1.65587, 5.32005
0.403759, 4, 2, 4.5558, 2.30798
0.174643, 3.30333, 2.69667, 3.59883, 2.99218
0.0943807, 3.30069, 2.69931, 3.51792, 2.91655
0.572395, 3.26751, 2.73249, 3.80248, 3.26747
0, 2.31511, 2.92571, 2.31511, 2.92571
0, 1.29664, 4.53229, 1.29664, 4.53229
0.124577, 1.64505, 4.35495, 1.89463, 4.60453
4.28837, 1.57844, 4.42156, 3.04274, 5.88586
0.0463892, 1.96787, 4.03213, 2.12017, 4.18443
0.0545149, 3.71198, 2.28802, 3.87707, 2.45312
0.788885, 2.25789, 3.74211, 2.88593, 4.37016
3.33063, 3.4868, 2.5132, 4.77727, 3.80367
1.50709, 1.47733, 4.52267, 2.3454, 5.39074
0, 2.73805, 2.01293, 2.73805, 2.01293
0.299304, 1.99292, 4.00708, 2.37977, 4.39393
0.804597, 3.6987, 2.3013, 4.33297, 2.93557
1.3345, 2.88505, 3.11495, 3.7019, 3.9318
0.0108879, 2.85396, 3.14604, 2.92774, 3.21982
0.167373, 3.55906, 2.44094, 3.84835, 2.73022
0, 3.48729, 2.16346, 3.48729, 2.16346
1.03661, 1.936, 4.064, 2.65593, 4.78394
2.52295, 2.57259, 3.42741, 3.69575, 4.55056
0, 2.38846, 2.73849, 2.38846, 2.73849
1.89162, 2.4639, 3.5361, 3.43642, 4.50863
0.764361, 3.30471, 2.69529, 3.92292, 3.3135
0.296916, 3.57645, 2.42355, 3.96175, 2.80885
5.85738, 2.97232, 3.02768, 4.68366, 4.73903
0.205815, 3.29173, 2.70827, 3.61252, 3.02906
0, 3.12976, 2.35057, 3.12976, 2.35057
1.20361, 1.26623, 4.73377, 2.04199, 5.50954
0.00713542, 3.68477, 2.31523, 3.7445, 2.37496
0, 1.4451, 3.4464, 1.4451, 3.4464
1.41054, 2.46696, 3.53304, 3.30676, 4.37285
0.337298, 3.25556, 2.74444, 3.66623, 3.15511
0.789505, 3.47478, 2.52522, 4.10307, 3.15352
0, 2.31857, 2.759, 2.31857, 2.759
0.879023, 4, 2, 4.93745, 2.01431
1.3374, 3.49182, 2.50818, 4.30956, 3.32592
0, 1.7528, 3.74599, 1.7528, 3.74599
10.1713, 2.57941, 3.42059, 4.83455, 5.67572
4.07776, 2.63159, 3.36841, 4.05949, 4.7963
0.0259272, 1.37071, 4.62929, 1.48457, 4.74314
1.3324, 1.71912, 4.28088, 2.53533, 5.09709
9.8448, 2.55356, 3.44644, 4.77221, 5.66509
0.796147, 3.81674, 2.18326, 4.44767, 2.81419
2.80086, 2.99123, 3.00877, 4.17463, 4.19217
1.63603, 1.28471, 4.71529, 2.18915, 5.61973
8.54699, 2.57133, 3.42867, 4.63857, 5.49592
0.84159, 2.34389, 3.65611, 2.99258, 4.3048
0, 1.65103, 3.09564, 1.65103, 3.09564
2.94738, 3.24436, 2.75564, 4.45832, 3.9696
2.53219, 1.72944, 4.27056, 2.85465, 5.39577
0.0109702, 2.90985, 3.09015, 2.98391, 3.16421
0.105065, 1.49249, 4.50751, 1.72168, 4.73671
0.10878, 3.67698, 2.32302, 3.9102, 2.55623
0.955131, 2.72137, 3.27863, 3.41244, 3.96969
5.27976, 2.72776, 3.27224, 4.35253, 4.89701
0, 1.71283, 2.88786, 1.71283, 2.88786
0, 2.9941, 2.48504, 2.9941, 2.48504
0, 1.55295, 3.44177, 1.55295, 3.44177
2.05398, 1.28582, 4.71418, 2.29923, 5.72758
4.87444, 3.07278, 2.92722, 4.63394, 4.48838
6.55155, 2.5374, 3.4626, 4.34731, 5.27251
0.0525478, 2.82221, 3.17779, 2.9843, 3.33989
0.73524, 1.97099, 4.02901, 2.57731, 4.63532
0.110994, 3.19995, 2.80005, 3.43553, 3.03562
0, 1.60492, 2.29018, 1.60492, 2.29018
0.000204478, 1.42128, 4.57872, 1.43139, 4.58883
0, 2.45439, 3.15308, 2.45439, 3.15308
0, 2.32554, 2.36459, 2.32554, 2.36459
2.99461, 1.48567, 4.51433, 2.70931, 5.73798
0.0784581, 3.13622, 2.86378, 3.33428, 3.06185
3.59682, 2.29394, 3.70606, 3.63499, 5.04711
0, 2.94971, 2.62909, 2.94971, 2.62909
4.60503, 3.01474, 2.98526, 4.53215, 4.50266
0, 3.07086, 2.83137, 3.07086, 2.83137
0.43715, 2.76272, 3.23728, 3.23024, 3.7048
1.79989, 3.3711, 2.6289, 4.31976, 3.57755
0, 1.97731, 3.30405, 1.97731, 3.30405
3.05553, 2.68141, 3.31859, 3.91744, 4.55462
2.62743, 3.7932, 2.2068, 4.93938, 3.35297
0.644645, 4, 2, 4.59024, 2.5443
0, 2.64315, 2.02163, 2.64315, 2.02163
5.21862, 2.51779, 3.48221, 4.13313, 5.09754
0, 2.17471, 2.45867, 2.17471, 2.45867
5.5984, 2.78906, 3.21094, 4.46214, 4.88402
0, 1.19665, 3.79642, 1.19665, 3.79642
7.13477, 3.05712, 2.94288, 4.94587, 4.83164
0, 1.84353, 3.89558, 1.84353, 3.89558
0.353401, 4, 2, 4.46072, 2.37568
0, 1.39824, 3.53158, 1.39824, 3.53158
0.349057, 1.78929, 4.21071, 2.20705, 4.62848
0.291229, 3.85479, 2.14521, 4.23638, 2.52681
0, 1.20603, 2.21369, 1.20603, 2.21369
1.90971, 1.85369, 4.14631, 2.83086, 5.12347
1.18356, 2.99903, 3.00097, 3.76831, 3.77024
0, 1.47645, 4.35855, 1.47645, 4.35855
1.02837, 2.59747, 3.40253, 3.31454, 4.1196
0.342666, 2.96626, 3.03374, 3.38018, 3.44767
1.57005, 1.33112, 4.66888, 2.21714, 5.55489
0, 2.90634, 2.67928, 2.90634, 2.67928
1.18874, 2.66796, 3.33204, 3.43892, 4.10299
1.7307, 2.54546, 3.45454, 3.4757, 4.38478
0.78608, 1.3077, 4.6923, 1.93462, 5.31923
0, 1.28036, 2.39535, 1.28036, 2.39535
0.943397, 4, 2, 4.69491, 2.6786
0, 2.92693, 2.90196, 2.92693, 2.90196
1.08103, 3.57188, 2.42812, 4.30708, 3.16331
1.88545, 1.45783, 4.54217, 2.42877, 5.51311
1.33929, 1.55868, 4.44132, 2.377, 5.25963
0, 3.63658, 2.14531, 3.63658, 2.14531
0.653116, 1.45842, 4.54158, 2.02988, 5.11303
4.05633, 2.07972, 3.92028, 3.50386, 5.34441
0, 2.23263, 2.88404, 2.23263, 2.88404
0.0292458, 1.67116, 4.32884, 1.79208, 4.44977
0.00943275, 1.37025, 4.62975, 1.43893, 4.69842
4.52071, 2.6256, 3.3744, 4.12905, 4.87785
0, 1.80141, 3.60475, 1.80141, 3.60475
0, 2.26263, 3.73603, 2.26263, 3.73603
0, 1.92398, 3.54299, 1.92398, 3.54299
0, 3.13138, 2.6189, 3.13138, 2.6189
0, 3.22159, 2.05832, 3.22159, 2.05832
0.00122648, 2.4961, 3.5039, 2.52086, 3.52867
0.685928, 1.636, 4.364, 2.22163, 4.94963
0.205066, 1.72157, 4.27843, 2.04178, 4.59864
4.1692, 1.76545, 4.23455, 3.20927, 5.67836
4.4494, 2.2524, 3.7476, 3.74395, 5.23914
0.539963, 3.2718, 2.7282, 3.79139, 3.2478
0, 3.58356, 2.02402, 3.58356, 2.02402
3.14372, 1.8781, 4.1219, 3.13184, 5.37564
2.09011, 2.45151, 3.54849, 3.47379, 4.57077
0.229094, 2.73561, 3.26439, 3.07406, 3.60284
0.876602, 1.78657, 4.21343, 2.44862, 4.87547
4.2598, 2.74817, 3.25183, 4.20759, 4.71125
0, 1.6115, 2.13157, 1.6115, 2.13157
0, 1.25424, 4.74289, 1.25424, 4.74289
0.0256056, 1.63732, 4.36268, 1.75047, 4.47583
2.14769, 2.76494, 3.23506, 3.8012, 4.27132
0, 1.0045, 2.02284, 1.0045, 2.02284
0, 2.22096, 3.04628, 2.22096, 3.04628
4.65642, 2.09563, 3.90437, 3.62147, 5.43022
0, 1.72464, 3.36542, 1.72464, 3.36542
5.07339, 2.07666, 3.92334, 3.66936, 5.51604
0.375097, 3.18015, 2.81985, 3.61322, 3.25292
0.825762, 3.8975, 2.1025, 4.54006, 2.74506
0, 1.62856, 4.01384, 1.62856, 4.01384
4.55551, 2.80661, 3.19339, 4.31583, 4.70262
0.953755, 3.92612, 2.07388, 4.61668, 2.76445
0.983296, 1.87691, 4.12309, 2.57809, 4.82427
3.55187, 3.14305, 2.85695, 4.4757, 4.18959
6.79247, 2.11295, 3.88705, 3.95584, 5.72994
1.3428, 1.11309, 4.88691, 1.93248, 5.7063
4.32019, 1.73605, 4.26395, 3.20577, 5.73368
0.705555, 2.38368, 3.61632, 2.97763, 4.21027
7.82141, 2.77897, 3.22103, 4.75652, 5.19858
3.47041, 2.93928, 3.06072, 4.25655, 4.37799
6.51606, 1.8238, 4.1762, 3.6288, 5.9812
2.08401, 3.72262, 2.27738, 4.74341, 3.29817
4.07227, 3.07031, 2.92969, 4.49724, 4.35663
3.34985, 2.25689, 3.74311, 3.55108, 5.03729
5.38355, 2.46102, 3.53898, 4.10169, 5.17964
0.109818, 1.81681, 4.18319, 2.05114, 4.41752
0, 2.88226, 2.66782, 2.88226, 2.66782
6.63319, 2.36081, 3.63919, 4.18196, 5.46034
4.96044, 2.91721, 3.08279, 4.49209, 4.65766
0.602641, 2.101, 3.899, 2.64993, 4.44792
1.94045, 2.4026, 3.5974, 3.3876, 4.58241
0, 3.15423, 2.59337, 3.15423, 2.59337
0, 3.31609, 2.13185, 3.31609, 2.13185
1.76015, 2.86552, 3.13448, 3.80364, 4.0726
2.85756, 3.13512, 2.86488, 4.33044, 4.0602
0, 1.45059, 3.95924, 1.45059, 3.95924
0, 3.0414, 2.194, 3.0414, 2.194
1.61288, 3.35939, 2.64061, 4.25741, 3.53863
0.923597, 2.87107, 3.12893, 3.55063, 3.80849
0, 1.57593, 3.65231, 1.57593, 3.65231
0, 1.98813, 3.62707, 1.98813, 3.62707
0, 1.06983, 4.87039, 1.06983, 4.87039
3.24277, 2.02155, 3.97845, 3.29488, 5.25179
0.624626, 2.77188, 3.22812, 3.33073, 3.78697
4.17635, 1.46439, 4.53561, 2.90945, 5.98066
0, 1.23489, 2.29704, 1.23489, 2.29704
1.90551, 2.58697, 3.41303, 3.56307, 4.38912
0, 1.89041, 2.87915, 1.89041, 2.87915
5.16819, 1.91346, 4.08654, 3.52097, 5.69405
1.6257, 3.05017, 2.94983, 3.95175, 3.85141
2.32545, 1.67595, 4.32405, 2.75425, 5.40235
10.609, 2.5075, 3.4925, 4.81065, 5.79564
6.71391, 2.76414, 3.23586, 4.59634, 5.06805
0.115799, 2.09365, 3.90635, 2.33428, 4.14697
0, 1.87654, 3.9102, 1.87654, 3.9102
3.54833, 3.4673, 2.5327, 4.79928, 3.86467
9.70809, 2.33408, 3.66592, 4.53727, 5.86911
0, 1.73506, 3.83216, 1.73506, 3.83216
5.07748, 2.52755, 3.47245, 4.1209, 5.06579
1.36037, 3.79439, 2.20561, 4.61913, 3.03034
7.60683, 2.09622, 3.90378, 4.04645, 5.85402
0, 2.32738, 3.60952, 2.32738, 3.60952
1.06716, 2.51267, 3.48733, 3.24314, 4.21779
0.0319481, 3.36228, 2.63772, 3.48867, 2.76411
0.062045, 2.73571, 3.26429, 2.91184, 3.44042
5.38448, 1.97471, 4.02529, 3.61552, 5.66609
0.036163, 1.7083, 4.2917, 1.84277, 4.42617
0.406017, 4, 2, 4.46173, 2.43911
0, 2.49422, 2.79601, 2.49422, 2.79601
1.91463, 2.60766, 3.39234, 3.58608, 4.37077
2.18735, 2.66043, 3.33957, 3.70622, 4.38536
0, 1.23544, 4.24349, 1.23544, 4.24349
0.0253064, 3.14198, 2.85802, 3.25447, 2.9705
0, 1.07564, 3.37537, 1.07564, 3.37537
0.484021, 1, 5, 1.03629, 5.69477
3.09619, 2.16148, 3.83852, 3.40571, 5.08274
9.16724, 2.40785, 3.59215, 4.54879, 5.73309
0, 1.69226, 3.79193, 1.69226, 3.79193
2.2723, 1.88498, 4.11502, 2.95088, 5.18093
5.84397, 1.84666, 4.15334, 3.55604, 5.86273
0, 1.62135, 3.17156, 1.62135, 3.17156
1.98588, 3.53235, 2.46765, 4.52882, 3.46411
6.43786, 2.80359, 3.19641, 4.59773, 4.99055
0, 2.90322, 3.09195, 2.90322, 3.09195
0.858097, 4, 2, 4.78656, 2.4893
4.36747, 2.98497, 3.01503, 4.46272, 4.49278
6.38253, 2.08825, 3.91175, 3.87467, 5.69816
0, 1.73626, 3.12914, 1.73626, 3.12914
0, 1.66866, 2.81191, 1.66866, 2.81191
0.0219358, 3.39977, 2.60023, 3.5045, 2.70496
0, 1.50668, 2.91021, 1.50668, 2.91021
0.623546, 4, 2, 4.7877, 2.05547
0, 1.6433, 2.47996, 1.6433, 2.47996
1.03906, 2.12661, 3.87339, 2.84739, 4.59418
0.59952, 4, 2, 4.66088, 2.40343
0, 3.45691, 2.28223, 3.45691, 2.28223
0.157197, 2.29463, 3.70537, 2.57498, 3.98572
0, 2.74634, 3.17271, 2.74634, 3.17271
1.32167, 1.16336, 4.83664, 1.97627, 5.64956
0.000377983, 3.25091, 2.74909, 3.26466, 2.76284
0, 1.13887, 3.72737, 1.13887, 3.72737
5.34366, 2.62104, 3.37896, 4.25561, 5.01353
2.92194, 1.21683, 4.78317, 2.42553, 5.99188
0, 1.14267, 4.09419, 1.14267, 4.09419
0.10168, 1.57831, 4.42169, 1.80379, 4.64717
0.615621, 3.24434, 2.75566, 3.79915, 3.31046
4.94306, 2.98526, 3.01474, 4.55737, 4.58685
0, 2.36593, 2.20067, 2.36593, 2.20067
5.37961, 2.42674, 3.57326, 4.0668, 5.21332
3.1816, 2.53358, 3.46642, 3.79485, 4.72769
1.74566, 3.68249, 2.31751, 4.61675, 3.25176
0.721979, 3.40909, 2.59091, 4.00991, 3.19173
0.493757, 3.74061, 2.25939, 4.23748, 2.75625
0, 3.36444, 2.21376, 3.36444, 2.21376
0, 1.40582, 2.6291, 1.40582, 2.6291
0, 1.97659, 2.54468, 1.97659, 2.54468
0, 3.35647, 2.23221, 3.35647, 2.23221
9.41875, 2.3881, 3.6119, 4.55821, 5.78201
0.541446, 1, 5, 1.22409, 5.70088
0, 2.8762, 3.02788, 2.8762, 3.02788
0.000273628, 3.33635, 2.66365, 3.34804, 2.67535
0.773469, 2.71646, 3.28354, 3.33834, 3.90542
7.86643, 2.27896, 3.72104, 4.2622, 5.70427
1.02974, 2.38854, 3.61146, 3.10609, 4.329
0.334998, 3.50832, 2.49168, 3.91759, 2.90094
0.174656, 1.76117, 4.23883, 2.05669, 4.53434
0, 3.1527, 2.0666, 3.1527, 2.0666
2.23927, 3.66794, 2.33206, 4.72607, 3.39018
0, 1.82286, 4.09051, 1.82286, 4.09051
0, 2.60394, 3.22867, 2.60394, 3.22867
2.64535, 2.56954, 3.43046, 3.71962, 4.58054
0, 2.77336, 3.07609, 2.77336, 3.07609
0.654726, 3.24059, 2.75941, 3.81274, 3.33157
0.40045, 1.41063, 4.58937, 1.8581, 5.03683
0.293947, 1.64908, 4.35092, 2.03245, 4.7343
0.148961, 1, 5, 1.06471, 5.38049
3.95563, 3.0033, 2.9967, 4.40964, 4.40305
0.458643, 1.80703, 4.19297, 2.28591, 4.67184
3.1233, 1.85766, 4.14234, 3.10732, 5.392
0, 2.00084, 3.02491, 2.00084, 3.02491
0, 1.29294, 4.05753, 1.29294, 4.05753
4.5147, 3.0568, 2.9432, 4.55925, 4.44564
2.90273, 1.9194, 4.0806, 3.12413, 5.28532
7.15485, 2.94442, 3.05558, 4.83583, 4.94699
0, 2.37584, 3.43977, 2.37584, 3.43977
0, 1.17566, 2.09545, 1.17566, 2.09545
0, 1.0203, 3.94902, 1.0203, 3.94902
0.504603, 1.66925, 4.33075, 2.17154, 4.83305
2.66857, 3.12547, 2.87453, 4.28058, 4.02964
0, 2.86988, 2.31303, 2.86988, 2.31303
0, 1.76393, 3.93459, 1.76393, 3.93459
0.511104, 4, 2, 4.69352, 2.17358
0, 1.33764, 2.97943, 1.33764, 2.97943
2.62293, 2.70023, 3.29977, 3.84542, 4.44496
0.85412, 1, 5, 1.37143, 5.84626
0.643264, 3.90275, 2.09725, 4.46988, 2.66438
1.86808, 1.93733, 4.06267, 2.90379, 5.02913
0.0128839, 4, 2, 4.11002, 2.02792
2.55447, 2.1843, 3.8157, 3.31445, 4.94585
6.71683, 2.14231, 3.85769, 3.97491, 5.69029
0.143748, 1.11752, 4.88248, 1.38562, 5.15057
0.782161, 4, 2, 4.78574, 2.40592
0, 2.09959, 2.95728, 2.09959, 2.95728
0.191668, 3.9294, 2.0706, 4.23897, 2.38017
0.600362, 3.43903, 2.56097, 3.98692, 3.10885
1.04431, 1, 5, 1.6932, 5.75086
0.0925246, 3.82836, 2.17164, 4.04345, 2.38673
9.26878, 2.77167, 3.22833, 4.92443, 5.38109
0.645262, 1.79815, 4.20185, 2.36616, 4.76985
0.15885, 2.54423, 3.45577, 2.82606, 3.73759
0.415915, 3.16009, 2.83991, 3.61611, 3.29593
0, 3.40197, 2.5199, 3.40197, 2.5199
0, 1.32506, 3.51199, 1.32506, 3.51199
0.0175472, 1.45416, 4.54584, 1.54782, 4.63951
0.482863, 1, 5, 1.45784, 5.52273
0.015008, 3.24317, 2.75683, 3.3298, 2.84345
1.59998, 2.77888, 3.22112, 3.6733, 4.11554
2.04477, 1.23824, 4.76176, 2.24937, 5.77289
0.157454, 3.79224, 2.20776, 4.07282, 2.48834
0, 1.15306, 4.05974, 1.15306, 4.05974
0, 2.5972, 2.84626, 2.5972, 2.84626
0, 2.8106, 2.64065, 2.8106, 2.64065
0, 2.23299, 3.73503, 2.23299, 3.73503
0, 1.02174, 4.59915, 1.02174, 4.59915
0, 1.50489, 3.8478, 1.50489, 3.8478
0.104763, 1.10787, 4.89213, 1.33674, 5.121
4.15422, 2.70251, 3.29749, 4.14373, 4.73871
8.4448, 2.58606, 3.41394, 4.64091, 5.46879
0, 1.2507, 2.18873, 1.2507, 2.18873
0, 3.1083, 2.70853, 3.1083, 2.70853
0.69811, 4, 2, 4.71146, 2.4381
0.43875, 2.08361, 3.91639, 2.55198, 4.38477
2.773, 2.37614, 3.62386, 3.55364, 4.80136
0.307417, 2.7656, 3.2344, 3.15765, 3.62646
3.38108, 2.9895, 3.0105, 4.2897, 4.31071
1.23733, 3.89965, 2.10035, 4.6862, 2.8869
1.36749, 3.33009, 2.66991, 4.15697, 3.4968
0, 2.52755, 2.38996, 2.52755, 2.38996
1.58621, 3.34127, 2.65873, 4.23184, 3.54929
6.94092, 2.12619, 3.87381, 3.98911, 5.73672
6.93012, 2.53562, 3.46438, 4.39709, 5.32585
2.8765, 2.65846, 3.34154, 3.85773, 4.54082
1.22178, 2.28296, 3.71704, 3.06455, 4.49863
0.877621, 2.34718, 3.65282, 3.00961, 4.31525
0, 3.68736, 2.1179, 3.68736, 2.1179
2.93452, 2.81248, 3.18752, 4.02378, 4.39883
0, 1.556, 2.57577, 1.556, 2.57577
0.398932, 1.33698, 4.66302, 1.78359, 5.10964
5.50579, 2.71794, 3.28206, 4.37712, 4.94125
0.0811761, 1.53464, 4.46536, 1.7361, 4.66683
0, 2.25196, 2.42231, 2.25196, 2.42231
0.473845, 4, 2, 4.55373, 2.40893
7.6274e-08, 2.91891, 3.08109, 2.91911, 3.08128
0, 1.7989, 3.15095, 1.7989, 3.15095
5.84333, 1.92128, 4.07872, 3.63057, 5.788
0, 1.88767, 4.02766, 1.88767, 4.02766
7.4469, 2.18423, 3.81577, 4.11385, 5.7454
0, 1.56847, 3.17841, 1.56847, 3.17841
1.66004, 2.33298, 3.66702, 3.24403, 4.57808
1.01538, 3.78113, 2.21887, 4.49366, 2.93139
2.44962, 2.58927, 3.41073, 3.69598, 4.51744
6.4161, 2.53912, 3.46088, 4.33022, 5.25199
0.0214274, 3.9897, 2.0103, 4.0932, 2.11381
1.67803, 2.44565, 3.55435, 3.36163, 4.47033
4.97003, 2.47866, 3.52134, 4.05506, 5.09773
0, 2.13716, 2.30701, 2.13716, 2.30701
0.733168, 3.91457, 2.08543, 4.52003, 2.69089
0, 1.71595, 3.43914, 1.71595, 3.43914
0.0411881, 2.62866, 3.37134, 2.77217, 3.51484
0, 3.59009, 2.40274, 3.59009, 2.40274
1.58528, 1.41254, 4.58746, 2.30285, 5.47776
0, 3.4304, 2.4167, 3.4304, 2.4167
5.19074, 2.61214, 3.38786, 4.22316, 4.99888
0.00193985, 2.56396, 3.43604, 2.5951, 3.46719
0, 2.57696, 3.08876, 2.57696, 3.08876
0, 3.39858, 2.27294, 3.39858, 2.27294
2.72609, 3.4387, 2.5613, 4.60619, 3.7288
5.19814, 2.91276, 3.08724, 4.52493, 4.6994
0.265838, 2.47803, 3.52197, 2.84261, 3.88656
0, 2.16973, 2.89766, 2.16973, 2.89766
0.0423897, 1.8387, 4.1613, 1.98428, 4.30688
0, 2.20468, 2.50432, 2.20468, 2.50432
1.84012, 3.03858, 2.96142, 3.99777, 3.92062
0, 2.94346, 2.76994, 2.94346, 2.76994
0.469496, 3.95096, 2.04904, 4.43546, 2.53355
0, 2.17269, 2.73831, 2.17269, 2.73831
0.363842, 1, 5, 1.01131, 5.60309
0.965318, 1.46027, 4.53973, 2.15501, 5.23447
2.76612, 2.42593, 3.57407, 3.60196, 4.75011
0, 1.70165, 2.17892, 1.70165, 2.17892
7.75824, 2.86932, 3.13068, 4.83887, 5.10023
0.40223, 1.0034, 4.9966, 1.45186, 5.44506
1.64139, 1, 5, 1.82903, 5.97678
1.64909, 2.23641, 3.76359, 3.14446, 4.67163
2.37081, 1.77458, 4.22542, 2.86334, 5.31419
5.83767, 2.86084, 3.13916, 4.5693, 4.84762
0, 2.62107, 2.77397, 2.62107, 2.77397
0.471212, 3.86655, 2.13345, 4.35194, 2.61884
0.490049, 3.19959, 2.80041, 3.69459, 3.29541
0.134598, 2.12936, 3.87064, 2.38879, 4.13006
0.966647, 2.13374, 3.86626, 2.82896, 4.56147
1.45972, 3.01405, 2.98595, 3.86837, 3.84027
