,experiment,num,coverage
84,uniform_biased_RRT_biased_off_center_disconnected,71,0.0021751900059881956
85,uniform_biased_RRT_biased_off_center_disconnected,5,0.0011045921603536034
86,uniform_biased_RRT_biased_off_center_disconnected,9,0.0007448369666993988
87,uniform_biased_RRT_biased_off_center_disconnected,22,0.0019096244196370005
88,uniform_biased_RRT_biased_off_center_disconnected,59,0.001929871627377198
89,uniform_biased_RRT_biased_off_center_disconnected,16,0.0015620959338857984
90,uniform_biased_RRT_biased_off_center_disconnected,89,0.0034326165741665983
91,uniform_biased_RRT_biased_off_center_disconnected,35,0.0023552058765230056
92,uniform_biased_RRT_biased_off_center_disconnected,51,0.000650263146076199
93,uniform_biased_RRT_biased_off_center_disconnected,23,0.0019692667873715984
94,uniform_biased_RRT_biased_off_center_disconnected,55,0.0012178301721933974
95,uniform_biased_RRT_biased_off_center_disconnected,1,0.0009636734194457985
96,uniform_biased_RRT_biased_off_center_disconnected,7,0.0026462651201947947
97,uniform_biased_RRT_biased_off_center_disconnected,34,0.0012455720286517996
98,uniform_biased_RRT_biased_off_center_disconnected,54,0.0029131040167791875
99,uniform_biased_RRT_biased_off_center_disconnected,32,0.0020380819276815997
100,uniform_biased_RRT_biased_off_center_disconnected,18,0.002351312554893996
101,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,6,0.004169627285591808
102,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,40,0.0002700462394143998
103,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,95,0.004398389864275792
104,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,12,0.00020189320501439996
105,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,49,0.003776723523216202
106,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,72,0.003819775299894204
107,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,29,0.004813891153333206
108,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,19,0.00018794351935100059
109,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,60,0.00019886016183679974
110,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,63,0.004482994828481987
111,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,83,0.004773332174879213
112,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,42,0.004633018630624599
113,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,56,0.00021997748394920013
114,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,36,0.003451421909425608
115,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,45,0.00400825169400801
116,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,50,0.00021361852362919946
117,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,91,0.06469101419560461
118,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,58,0.0001943937872712002
119,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,67,0.0002215234084144003
120,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,61,0.00022078726524659982
121,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,97,0.004719349370859017
122,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,52,0.004531764907477607
123,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,57,0.004652682026689385
124,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,62,0.005043299390508784
125,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,20,0.004552829388241593
126,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,24,0.0002433923286096006
127,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,8,0.0002711302586353996
128,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,3,0.00024528936185879997
129,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,30,0.0002755368922284
130,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,53,0.0002798433537174001
131,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,2,0.004670067256626403
132,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,28,0.004855359442279398
133,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,96,0.004627340113154599
134,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,77,0.00021299857468660047
135,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,33,0.00023456486011500072
136,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,26,0.004154853416497804
137,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,99,0.00019216856623499953
138,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,15,0.0002793631170506001
139,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,90,0.00026803573221560045
140,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,44,0.00027740167171219946
141,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,78,0.004176368989028803
142,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,13,0.05981828266074099
143,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,68,0.004239619904091594
144,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,21,0.005469116719887795
145,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,65,0.0038354470882578044
146,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,27,0.00020251922919080028
147,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,92,0.0002765525709361996
148,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,76,0.00022595440808420054
149,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,38,0.00020663116947620055
150,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,74,0.00022357561481919913
151,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,31,0.00026496438961600067
152,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,48,0.00022310676637779978
153,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,80,0.00027831103972220014
154,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,81,0.005035801921380615
155,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,64,0.0002940197537098007
156,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,94,0.00030701630709240025
157,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,69,0.05917647759511433
158,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,85,0.004277388096068395
159,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,47,0.0003665918246805997
160,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,17,0.0002411745771889997
161,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,-1,0.00023865221792179994
162,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,86,0.0002604789237156
163,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,98,0.0043015653734773986
164,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,73,0.00022165249073239943
165,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,25,0.004223313651807787
166,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,37,0.0002258456313742006
167,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,84,0.05338191928961896
168,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,70,0.0002574411637687999
169,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,87,0.04763571620019882
170,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,88,0.004710597664330612
171,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,11,0.004212950917034388
172,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,66,0.004099807715662393
173,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,10,0.005052190322057412
174,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,41,0.004937098320384393
175,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,75,0.0048688241773221985
176,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,79,0.00019382698704659954
177,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,43,0.004492029965971416
178,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,14,0.0046750276533047965
179,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,46,0.004593573354607991
180,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,39,0.00022936482473960007
181,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,82,0.0002759967185592001
182,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,93,0.00022591834873219926
183,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,4,0.005288661254935001
184,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,0,0.004958659893298403
185,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,71,0.0603710458656686
186,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,5,0.004013385322981
187,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,9,0.004719062410821009
188,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,22,0.004079447647125589
189,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,59,0.00023404855686499917
190,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,16,0.0003234992181410004
191,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,89,0.003863013378731804
192,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,35,0.05789171172490993
193,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,51,0.004182430972814005
194,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,23,0.0002372242439533999
195,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,55,0.00022331160337260063
196,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,1,0.0038890689881169995
197,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,7,0.00022483543108460036
198,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,34,0.0002462570217743995
199,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,54,0.004462938839078387
200,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,32,0.0002225607078543996
201,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter_ch_bandit,18,0.05657998438517047
202,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,6,0.002321136759607994
203,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,40,0.0031730941074539997
204,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,95,0.012880260627756818
205,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,12,0.009196418634627827
206,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,49,0.008728634458097424
207,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,72,0.004460426599068782
208,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,29,0.002576976316899596
209,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,19,0.04160359366846541
210,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,60,0.006182995779775595
211,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,63,0.010864008207165212
212,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,83,0.006759965238022619
213,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,42,0.014992362135422403
214,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,56,0.007888812440071214
215,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,36,0.001190566682766998
216,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,45,0.0022614692848763975
217,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,50,0.007817786511586391
218,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,91,0.005690867528263771
219,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,58,0.004048808886317792
220,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,67,0.006688124688574197
221,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,61,0.002801651861125406
222,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,97,0.004076653753636405
223,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,52,0.007129814770935991
224,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,57,0.008442946520863616
225,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,62,0.012772499170562612
226,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,20,0.004091522460888797
227,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,24,0.0011142198203108013
228,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,8,0.0045660322350309914
229,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,3,0.003247384674738599
230,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,30,0.0108876595104454
231,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,53,0.053584312109665674
232,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,2,0.0024498686889403987
233,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,28,0.005807252561894596
234,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,96,0.004268184532321016
235,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,77,0.0028880134046926033
236,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,33,0.011580980504616983
237,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,26,0.006351149840000397
238,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,99,0.002806974257541598
239,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,15,0.00693541303384782
240,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,90,0.002537218303841594
241,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,44,0.0019103104678327995
242,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,78,0.02509652121528429
243,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,13,0.002185644014805401
244,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,68,0.004851958358786798
245,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,21,0.021416673856314915
246,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,65,0.0038379690063350034
247,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,27,0.03782703839397564
248,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,92,0.013225575547933582
249,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,76,0.01190908906040459
250,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,38,0.0038765784148175777
251,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,74,0.012006496754156784
252,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,31,0.018384107450368586
253,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,48,0.015746168894791236
254,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,80,0.0018477730858168
255,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,81,0.004492646843439605
256,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,64,0.007812623812235991
257,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,94,0.007617116514846189
258,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,69,0.008772032387360788
259,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,85,0.011825084149002374
260,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,47,0.002861483901952011
261,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,17,0.017147764578027424
262,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,-1,0.007070103241179993
263,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,86,0.008840041106601176
264,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,98,0.010764100020973002
265,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,73,0.010152362315961205
266,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,25,0.006273548676780614
267,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,37,0.008629943033713814
268,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,84,0.0015924351193937962
269,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,70,0.005284929448466592
270,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,87,0.006914818334798808
271,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,88,0.0020487487823015993
272,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,11,0.0028180234563601994
273,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,66,0.0038006064988489983
274,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,10,0.006652798753495793
275,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,41,0.005909062404920994
276,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,75,0.0076807163717617765
277,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,79,0.0033042368202279974
278,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,43,0.008357937013297397
279,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,14,0.0052602451819193955
280,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,46,0.02008052713269167
281,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,39,0.007374954117564597
282,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,82,0.013086075171477774
283,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,93,0.0020955448341193937
284,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,4,0.0017926623964740005
285,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,0,0.0030603338298912024
286,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,71,0.013218936855116567
287,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,5,0.0506564331353365
288,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,9,0.005796117857500206
289,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,22,0.006165545625284387
290,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,59,0.012918609613728807
291,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,16,0.0008771909820921995
292,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,89,0.0553993664413288
293,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,35,0.00407666428889258
294,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,51,0.002318440524665796
295,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,23,0.006345659381692003
296,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,55,0.03961855061452597
297,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,1,0.0031969746006579995
298,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,7,0.015376587370811984
299,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,34,0.010390820943434392
300,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,54,0.007604018489964389
301,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,32,0.005991009047062403
302,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,18,0.004926797610004795
303,uniform_biased_RRT_biased_off_center_disconnected_filter,6,0.0022447639024702043
304,uniform_biased_RRT_biased_off_center_disconnected_filter,40,0.0019980204230448046
305,uniform_biased_RRT_biased_off_center_disconnected_filter,95,0.0016795065063427976
306,uniform_biased_RRT_biased_off_center_disconnected_filter,12,0.0036347005463207983
307,uniform_biased_RRT_biased_off_center_disconnected_filter,49,0.0015573486025253975
308,uniform_biased_RRT_biased_off_center_disconnected_filter,72,0.0019811229947296043
309,uniform_biased_RRT_biased_off_center_disconnected_filter,29,0.0027586924827715962
310,uniform_biased_RRT_biased_off_center_disconnected_filter,19,0.0034432612949349896
311,uniform_biased_RRT_biased_off_center_disconnected_filter,60,0.0035067941833335993
312,uniform_biased_RRT_biased_off_center_disconnected_filter,63,0.007116405398253594
313,uniform_biased_RRT_biased_off_center_disconnected_filter,83,0.00041384272934720013
314,uniform_biased_RRT_biased_off_center_disconnected_filter,42,0.0023878700318760043
315,uniform_biased_RRT_biased_off_center_disconnected_filter,56,0.010875927617122793
316,uniform_biased_RRT_biased_off_center_disconnected_filter,36,0.004008549594656403
317,uniform_biased_RRT_biased_off_center_disconnected_filter,45,0.008716630938142608
318,uniform_biased_RRT_biased_off_center_disconnected_filter,50,0.0033621408662993985
319,uniform_biased_RRT_biased_off_center_disconnected_filter,91,0.02321994173310043
