,experiment,num,coverage
71,uniform_biased___center_connected,10,0.0009719516869402007
72,uniform_biased___center_connected,38,0.0009980875169791996
73,uniform_biased___center_connected,73,0.0010264460084213976
74,uniform_biased___center_connected,36,0.0009602762368857992
75,uniform_biased___center_connected,95,0.0009893328722155954
76,uniform_biased___center_connected,31,0.0009728878482126017
77,uniform_biased___center_connected,47,0.0009418024742617995
78,uniform_biased___center_connected,53,0.0009689382422417978
79,uniform_biased___center_connected,28,0.0009908383502389997
80,uniform_biased___center_connected,58,0.0009659933945502015
81,uniform_biased___center_connected,55,0.0010115786396156007
82,uniform_biased___center_connected,64,0.0009894144944838001
83,uniform_biased___center_connected,56,0.0009311232821955988
84,uniform_biased___center_connected,44,0.000990480799576201
85,uniform_biased___center_connected,0,0.0009423344496274007
86,uniform_biased___center_connected,65,0.0009547820512349991
87,uniform_biased___center_connected,32,0.0009247544970693991
88,uniform_biased___center_connected,13,0.0010110617027059984
89,uniform_biased___center_connected,33,0.0010001333071328
90,uniform_biased___center_connected,23,0.0009830993666762008
91,uniform_biased___center_connected,22,0.0009358283774579991
92,uniform_biased___center_connected,12,0.000989198349085201
93,uniform_biased___center_connected,1,0.0009669710843636004
94,uniform_biased___center_connected,4,0.0009631511607764032
95,uniform_biased___center_connected,52,0.001008834049840201
96,uniform_biased___center_connected,91,0.001001359300990399
97,uniform_biased___center_connected,2,0.001000141303727801
98,uniform_biased___center_connected,27,0.0009680824884002024
99,uniform_biased___center_connected,97,0.0009448146875051993
100,uniform_biased___center_connected,50,0.0009808970208987984
101,uniform_biased_RRT_biased_center_connected,66,0.0019249175128149985
102,uniform_biased_RRT_biased_center_connected,35,0.0032727903487933963
103,uniform_biased_RRT_biased_center_connected,42,0.0020578408293049884
104,uniform_biased_RRT_biased_center_connected,70,0.0017608873464186015
105,uniform_biased_RRT_biased_center_connected,-1,0.0034767667820778093
106,uniform_biased_RRT_biased_center_connected,30,0.0023023319966364005
107,uniform_biased_RRT_biased_center_connected,86,0.0025379885365286016
108,uniform_biased_RRT_biased_center_connected,69,0.003655857670702408
109,uniform_biased_RRT_biased_center_connected,98,0.002077070615947203
110,uniform_biased_RRT_biased_center_connected,5,0.002847240516519603
111,uniform_biased_RRT_biased_center_connected,40,0.003281962341405797
112,uniform_biased_RRT_biased_center_connected,83,0.0021198820633254074
113,uniform_biased_RRT_biased_center_connected,85,0.0021755714111178037
114,uniform_biased_RRT_biased_center_connected,79,0.0024989095929414036
115,uniform_biased_RRT_biased_center_connected,96,0.005453876128752381
116,uniform_biased_RRT_biased_center_connected,84,0.002041498745524202
117,uniform_biased_RRT_biased_center_connected,43,0.0034659521023676105
118,uniform_biased_RRT_biased_center_connected,7,0.002294338548436211
119,uniform_biased_RRT_biased_center_connected,57,0.0026794444516552015
120,uniform_biased_RRT_biased_center_connected,93,0.0032037061984473984
121,uniform_biased_RRT_biased_center_connected,48,0.0025669133124157912
122,uniform_biased_RRT_biased_center_connected,81,0.0023713168067838004
123,uniform_biased_RRT_biased_center_connected,3,0.0031489070122954006
124,uniform_biased_RRT_biased_center_connected,99,0.0027144802227059956
125,uniform_biased_RRT_biased_center_connected,67,0.0017884410669783974
126,uniform_biased_RRT_biased_center_connected,17,0.0026349146663624014
127,uniform_biased_RRT_biased_center_connected,63,0.0027235889025280023
128,uniform_biased_RRT_biased_center_connected,16,0.002417341837981405
129,uniform_biased_RRT_biased_center_connected,77,0.002449879255872199
130,uniform_biased_RRT_biased_center_connected,11,0.004396518194090816
131,uniform_biased_RRT_biased_center_connected,82,0.0016478195864594015
132,uniform_biased_RRT_biased_center_connected,49,0.0021877429846571973
133,uniform_biased_RRT_biased_center_connected,90,0.002495111071325794
134,uniform_biased_RRT_biased_center_connected,39,0.003194250433450005
135,uniform_biased_RRT_biased_center_connected,60,0.0015713296831622
136,uniform_biased_RRT_biased_center_connected,62,0.002214795791778202
137,uniform_biased_RRT_biased_center_connected,87,0.0014706568638622013
138,uniform_biased_RRT_biased_center_connected,18,0.0021130410691373985
139,uniform_biased_RRT_biased_center_connected,9,0.0025095674298931995
140,uniform_biased_RRT_biased_center_connected,46,0.0022642328727542084
141,uniform_biased_RRT_biased_center_connected,19,0.002609773224167412
142,uniform_biased_RRT_biased_center_connected,76,0.002059960677283607
143,uniform_biased_RRT_biased_center_connected,25,0.0036719508349588002
144,uniform_biased_RRT_biased_center_connected,21,0.0018030680690680008
145,uniform_biased_RRT_biased_center_connected,15,0.0033392571377629976
146,uniform_biased_RRT_biased_center_connected,89,0.002404500257755395
147,uniform_biased_RRT_biased_center_connected,92,0.003419396450518606
148,uniform_biased_RRT_biased_center_connected,37,0.0017128018218926005
149,uniform_biased_RRT_biased_center_connected,71,0.0028511464118300017
150,uniform_biased_RRT_biased_center_connected,51,0.002738066819800593
151,uniform_biased_RRT_biased_center_connected,45,0.0024093192578548022
152,uniform_biased_RRT_biased_center_connected,24,0.0027424509890685996
153,uniform_biased_RRT_biased_center_connected,14,0.0040650181387411975
154,uniform_biased_RRT_biased_center_connected,68,0.001959677831438396
155,uniform_biased_RRT_biased_center_connected,74,0.002685234804876805
156,uniform_biased_RRT_biased_center_connected,54,0.003415672707309607
157,uniform_biased_RRT_biased_center_connected,59,0.0021586405583934047
158,uniform_biased_RRT_biased_center_connected,26,0.0017777029092575975
159,uniform_biased_RRT_biased_center_connected,34,0.0021593839083744013
160,uniform_biased_RRT_biased_center_connected,8,0.0022980352710995984
161,uniform_biased_RRT_biased_center_connected,88,0.0030558733922838054
162,uniform_biased_RRT_biased_center_connected,20,0.004318888150814185
163,uniform_biased_RRT_biased_center_connected,80,0.002242962665299595
164,uniform_biased_RRT_biased_center_connected,61,0.002410264320172202
165,uniform_biased_RRT_biased_center_connected,41,0.0027564026163485974
166,uniform_biased_RRT_biased_center_connected,72,0.002892796624009992
167,uniform_biased_RRT_biased_center_connected,94,0.001599322767271995
168,uniform_biased_RRT_biased_center_connected,75,0.002197328709211803
169,uniform_biased_RRT_biased_center_connected,78,0.002097633049664597
170,uniform_biased_RRT_biased_center_connected,29,0.0017044390907609975
171,uniform_biased_RRT_biased_center_connected,6,0.0016886902021234025
172,uniform_biased_RRT_biased_center_connected,10,0.0025081080391796025
173,uniform_biased_RRT_biased_center_connected,38,0.0029192786486805945
174,uniform_biased_RRT_biased_center_connected,73,0.002036253761935602
175,uniform_biased_RRT_biased_center_connected,36,0.0031032896282222056
176,uniform_biased_RRT_biased_center_connected,95,0.0026660990574045996
177,uniform_biased_RRT_biased_center_connected,31,0.0023096501496805977
178,uniform_biased_RRT_biased_center_connected,47,0.0023155151309245925
179,uniform_biased_RRT_biased_center_connected,53,0.002272733456817399
180,uniform_biased_RRT_biased_center_connected,28,0.006623105788060393
181,uniform_biased_RRT_biased_center_connected,58,0.0022774346505357985
182,uniform_biased_RRT_biased_center_connected,55,0.0023878613083704
183,uniform_biased_RRT_biased_center_connected,64,0.003148029541320791
184,uniform_biased_RRT_biased_center_connected,56,0.0026932977943545998
185,uniform_biased_RRT_biased_center_connected,44,0.0036667112280106117
186,uniform_biased_RRT_biased_center_connected,0,0.002118881672763801
187,uniform_biased_RRT_biased_center_connected,65,0.0030762671386368036
188,uniform_biased_RRT_biased_center_connected,32,0.0033950444438480033
189,uniform_biased_RRT_biased_center_connected,13,0.002030962572969798
190,uniform_biased_RRT_biased_center_connected,33,0.0025756905657705977
191,uniform_biased_RRT_biased_center_connected,23,0.001935748543589597
192,uniform_biased_RRT_biased_center_connected,22,0.0016274406789817985
193,uniform_biased_RRT_biased_center_connected,12,0.0024387797374532077
194,uniform_biased_RRT_biased_center_connected,1,0.0030572508773446046
195,uniform_biased_RRT_biased_center_connected,4,0.0029409245270087987
196,uniform_biased_RRT_biased_center_connected,52,0.003930921261700801
197,uniform_biased_RRT_biased_center_connected,91,0.002845396000500595
198,uniform_biased_RRT_biased_center_connected,2,0.002031869674064202
199,uniform_biased_RRT_biased_center_connected,27,0.002732370055274605
200,uniform_biased_RRT_biased_center_connected,97,0.0029868798914628055
201,uniform_biased_RRT_biased_center_connected,50,0.003001731907100197
202,uniform_biased_grid-walk_biased_center_connected_single,66,0.001225349501895399
203,uniform_biased_grid-walk_biased_center_connected_single,35,0.0009193903282983999
204,uniform_biased_grid-walk_biased_center_connected_single,42,0.0009925190345070002
205,uniform_biased_grid-walk_biased_center_connected_single,70,0.0009028721331269987
206,uniform_biased_grid-walk_biased_center_connected_single,-1,0.0010103979079594014
207,uniform_biased_grid-walk_biased_center_connected_single,30,0.001036541376290401
208,uniform_biased_grid-walk_biased_center_connected_single,86,0.0009394675065831994
209,uniform_biased_grid-walk_biased_center_connected_single,69,0.0010263840503014004
210,uniform_biased_grid-walk_biased_center_connected_single,98,0.0009731480049943959
211,uniform_biased_grid-walk_biased_center_connected_single,5,0.0009495055255182022
212,uniform_biased_grid-walk_biased_center_connected_single,40,0.0010502393162563975
213,uniform_biased_grid-walk_biased_center_connected_single,83,0.0009575602563282015
214,uniform_biased_grid-walk_biased_center_connected_single,85,0.0010686461954386016
215,uniform_biased_grid-walk_biased_center_connected_single,79,0.0010861982906232015
216,uniform_biased_grid-walk_biased_center_connected_single,96,0.0009271768339535999
217,uniform_biased_grid-walk_biased_center_connected_single,84,0.0009387363581100002
218,uniform_biased_grid-walk_biased_center_connected_single,43,0.0011366192723456018
219,uniform_biased_grid-walk_biased_center_connected_single,7,0.001010901964182399
220,uniform_biased_grid-walk_biased_center_connected_single,57,0.0009411623604423992
221,uniform_biased_grid-walk_biased_center_connected_single,93,0.0010223012494884
222,uniform_biased_grid-walk_biased_center_connected_single,48,0.0009460165360077997
223,uniform_biased_grid-walk_biased_center_connected_single,81,0.0008714458498926011
224,uniform_biased_grid-walk_biased_center_connected_single,3,0.0009178868115280009
225,uniform_biased_grid-walk_biased_center_connected_single,99,0.0008569174814436021
226,uniform_biased_grid-walk_biased_center_connected_single,67,0.0009482044537846015
227,uniform_biased_grid-walk_biased_center_connected_single,17,0.0009229244041980026
228,uniform_biased_grid-walk_biased_center_connected_single,63,0.0009073137008155962
229,uniform_biased_grid-walk_biased_center_connected_single,16,0.0009863769725038023
230,uniform_biased_grid-walk_biased_center_connected_single,77,0.0010477825225141968
231,uniform_biased_grid-walk_biased_center_connected_single,11,0.0011394469603142024
232,uniform_biased_grid-walk_biased_center_connected_single,82,0.000943360765521002
233,uniform_biased_grid-walk_biased_center_connected_single,49,0.000882438810238001
234,uniform_biased_grid-walk_biased_center_connected_single,90,0.0009764651328847983
235,uniform_biased_grid-walk_biased_center_connected_single,39,0.0009397886077051982
236,uniform_biased_grid-walk_biased_center_connected_single,60,0.0008955013403770003
237,uniform_biased_grid-walk_biased_center_connected_single,62,0.0009386523736102028
238,uniform_biased_grid-walk_biased_center_connected_single,87,0.0012747732038754002
239,uniform_biased_grid-walk_biased_center_connected_single,18,0.000996385300141202
240,uniform_biased_grid-walk_biased_center_connected_single,9,0.0011596087588459957
241,uniform_biased_grid-walk_biased_center_connected_single,46,0.0010380688393908013
242,uniform_biased_grid-walk_biased_center_connected_single,19,0.0009710881680561979
243,uniform_biased_grid-walk_biased_center_connected_single,76,0.0009187456281937982
244,uniform_biased_grid-walk_biased_center_connected_single,25,0.000944444847632599
245,uniform_biased_grid-walk_biased_center_connected_single,21,0.000925487655100795
246,uniform_biased_grid-walk_biased_center_connected_single,15,0.001011506893614999
247,uniform_biased_grid-walk_biased_center_connected_single,89,0.0009060628321977952
248,uniform_biased_grid-walk_biased_center_connected_single,92,0.0010962413959566017
249,uniform_biased_grid-walk_biased_center_connected_single,37,0.0009766626334424002
250,uniform_biased_grid-walk_biased_center_connected_single,71,0.0009142802725393982
251,uniform_biased_grid-walk_biased_center_connected_single,51,0.0009763222920879969
252,uniform_biased_grid-walk_biased_center_connected_single,45,0.0009311692921962013
253,uniform_biased_grid-walk_biased_center_connected_single,24,0.0009667540857701973
254,uniform_biased_grid-walk_biased_center_connected_single,14,0.0008569227037949975
255,uniform_biased_grid-walk_biased_center_connected_single,68,0.0009611294921710009
256,uniform_biased_grid-walk_biased_center_connected_single,74,0.0009173352835504019
257,uniform_biased_grid-walk_biased_center_connected_single,54,0.0009713635860353969
258,uniform_biased_grid-walk_biased_center_connected_single,59,0.0008984296546990006
259,uniform_biased_grid-walk_biased_center_connected_single,26,0.0008786831944316003
260,uniform_biased_grid-walk_biased_center_connected_single,34,0.0009233066277762001
261,uniform_biased_grid-walk_biased_center_connected_single,8,0.0010430881476398007
262,uniform_biased_grid-walk_biased_center_connected_single,88,0.0009877894892494036
263,uniform_biased_grid-walk_biased_center_connected_single,20,0.0010008067679817972
264,uniform_biased_grid-walk_biased_center_connected_single,80,0.0008918820974357951
265,uniform_biased_grid-walk_biased_center_connected_single,61,0.0010864970671993993
266,uniform_biased_grid-walk_biased_center_connected_single,41,0.0009444356479669994
267,uniform_biased_grid-walk_biased_center_connected_single,72,0.0009073565093154002
268,uniform_biased_grid-walk_biased_center_connected_single,94,0.0009182839472239991
269,uniform_biased_grid-walk_biased_center_connected_single,75,0.0009297284514163962
270,uniform_biased_grid-walk_biased_center_connected_single,78,0.0009488122427821967
271,uniform_biased_grid-walk_biased_center_connected_single,29,0.0010889107268491974
272,uniform_biased_grid-walk_biased_center_connected_single,6,0.0009224715923381989
273,uniform_biased_grid-walk_biased_center_connected_single,10,0.0009857491834372025
274,uniform_biased_grid-walk_biased_center_connected_single,38,0.0009843489705960013
275,uniform_biased_grid-walk_biased_center_connected_single,73,0.0011229284774614
276,uniform_biased_grid-walk_biased_center_connected_single,36,0.001035485731095603
277,uniform_biased_grid-walk_biased_center_connected_single,95,0.0013171726793313966
278,uniform_biased_grid-walk_biased_center_connected_single,31,0.0009495336615142001
279,uniform_biased_grid-walk_biased_center_connected_single,47,0.0009798487249757996
280,uniform_biased_grid-walk_biased_center_connected_single,53,0.0009187966710597989
281,uniform_biased_grid-walk_biased_center_connected_single,28,0.0009533984673541998
282,uniform_biased_grid-walk_biased_center_connected_single,58,0.0011088642087629975
283,uniform_biased_grid-walk_biased_center_connected_single,55,0.0008944549773608028
284,uniform_biased_grid-walk_biased_center_connected_single,64,0.0009801014406254015
285,uniform_biased_grid-walk_biased_center_connected_single,56,0.000996985270487601
286,uniform_biased_grid-walk_biased_center_connected_single,44,0.0010297911696141966
287,uniform_biased_grid-walk_biased_center_connected_single,0,0.0008707696319184015
288,uniform_biased_grid-walk_biased_center_connected_single,65,0.0010340855043487994
289,uniform_biased_grid-walk_biased_center_connected_single,32,0.001042710311004801
290,uniform_biased_grid-walk_biased_center_connected_single,13,0.0009534080285318003
291,uniform_biased_grid-walk_biased_center_connected_single,33,0.0009150985965776008
292,uniform_biased_grid-walk_biased_center_connected_single,23,0.0009049761563339989
293,uniform_biased_grid-walk_biased_center_connected_single,22,0.0009466340704864015
294,uniform_biased_grid-walk_biased_center_connected_single,12,0.0009385494605345998
295,uniform_biased_grid-walk_biased_center_connected_single,1,0.0009531248719835961
296,uniform_biased_grid-walk_biased_center_connected_single,4,0.0010001919017955968
297,uniform_biased_grid-walk_biased_center_connected_single,52,0.0009002066891649987
298,uniform_biased_grid-walk_biased_center_connected_single,91,0.0009513900373718025
299,uniform_biased_grid-walk_biased_center_connected_single,2,0.0009708249614329972
300,uniform_biased_grid-walk_biased_center_connected_single,27,0.0008773701956835992
301,uniform_biased_grid-walk_biased_center_connected_single,97,0.000983502629454402
302,uniform_biased_grid-walk_biased_center_connected_single,50,0.0009172456726651999
